section,species,filesize_mb,image_type,source,full_path
petota,stenophyllidium,0.0395,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1839404317_gbif_3445.jpg
petota,stenophyllidium,0.0269,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1928011888_gbif_3051.jpg
petota,stenophyllidium,0.0243,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1928369483_gbif_2788.jpg
petota,stenophyllidium,0.0339,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1928918869_gbif_2445.jpg
petota,stenophyllidium,0.0239,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1929204672_gbif_2264.jpg
petota,stenophyllidium,0.026,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1929475269_gbif_2098.jpg
petota,stenophyllidium,0.0356,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1930453288_gbif_1450.jpg
petota,stenophyllidium,0.0274,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1930460788_gbif_1445.jpg
petota,stenophyllidium,0.0301,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1930776114_gbif_1230.jpg
petota,stenophyllidium,0.0316,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1930916438_gbif_1146.jpg
petota,stenophyllidium,0.029,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1989395484_gbif_776.jpg
petota,stenophyllidium,0.039,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1998408454_gbif_761.jpeg
petota,stenophyllidium,0.0411,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_1998696132_gbif_752.jpeg
petota,stenophyllidium,0.0267,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_2430504675_gbif_401.jpeg
petota,stenophyllidium,0.0316,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_2517283334_gbif_231.jpeg
petota,stenophyllidium,0.0304,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_2884932515_gbif_37.jpg
petota,stenophyllidium,0.0267,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_2884933530_gbif_36.jpg
petota,stenophyllidium,0.0306,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_29c640f9-9bd6-49a1-b5e3-e8dbf9d45e34_idigbio_4830.jpeg
petota,stenophyllidium,0.0305,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_29c640f9-9bd6-49a1-b5e3-e8dbf9d45e34_idigbio_4831.jpeg
petota,stenophyllidium,0.0218,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_3029004484_gbif_9.jpeg
petota,stenophyllidium,0.0344,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_437824177_gbif_6441.jpeg
petota,stenophyllidium,0.0326,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_502b9a7d-61be-40be-b796-f851ead26892_idigbio_1816.jpeg
petota,stenophyllidium,0.0315,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_502b9a7d-61be-40be-b796-f851ead26892_idigbio_1817.jpeg
petota,stenophyllidium,0.0282,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_55d36988-a362-4787-bcd9-483a8a5254bb_idigbio_889.jpeg
petota,stenophyllidium,0.0272,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_55d36988-a362-4787-bcd9-483a8a5254bb_idigbio_890.jpeg
petota,stenophyllidium,0.0241,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_5b0cca67-bf30-4ef5-b31b-bf7e119f282d_idigbio_1660.jpeg
petota,stenophyllidium,0.0231,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_5b0cca67-bf30-4ef5-b31b-bf7e119f282d_idigbio_1661.jpeg
petota,stenophyllidium,0.0281,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_5d5f1b66-f58f-4f94-bc7a-5903dc53432d_idigbio_618.jpeg
petota,stenophyllidium,0.0319,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_61772d8b-b86c-484e-8b50-f9f486bcb514_idigbio_2487.jpeg
petota,stenophyllidium,0.0307,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_61772d8b-b86c-484e-8b50-f9f486bcb514_idigbio_2488.jpeg
petota,stenophyllidium,0.0221,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_835631d0-9a9e-4b47-bbc8-b50968e4cb0f_idigbio_5324.jpeg
petota,stenophyllidium,0.0211,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_835631d0-9a9e-4b47-bbc8-b50968e4cb0f_idigbio_5325.jpeg
petota,stenophyllidium,0.0257,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_8f33b9ee-f49a-44b5-9c5f-7274bd2a6e6c_idigbio_3410.jpeg
petota,stenophyllidium,0.0235,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_8f33b9ee-f49a-44b5-9c5f-7274bd2a6e6c_idigbio_3411.jpeg
petota,stenophyllidium,0.026,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_993ffc79-4d1e-4fa7-b6ec-808da1dbc8fb_idigbio_4077.jpeg
petota,stenophyllidium,0.0221,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_9ee4673c-a78a-456e-b8bf-1db8df16c8da_idigbio_1283.jpeg
petota,stenophyllidium,0.0218,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_9ee4673c-a78a-456e-b8bf-1db8df16c8da_idigbio_1284.jpeg
petota,stenophyllidium,0.0296,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_a35623ce-76e3-489d-a009-6f4612cd0ae1_idigbio_3643.jpeg
petota,stenophyllidium,0.0294,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_a35623ce-76e3-489d-a009-6f4612cd0ae1_idigbio_3644.jpeg
petota,stenophyllidium,0.0225,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_a433b5a6-a58c-4540-85f3-35f64a8e8522_idigbio_1471.jpeg
petota,stenophyllidium,0.0218,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_a433b5a6-a58c-4540-85f3-35f64a8e8522_idigbio_1472.jpeg
petota,stenophyllidium,0.0284,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_cc97b9db-8d94-4233-9118-c456cc1ac219_idigbio_2607.jpeg
petota,stenophyllidium,0.027,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_cc97b9db-8d94-4233-9118-c456cc1ac219_idigbio_2608.jpeg
petota,stenophyllidium,0.0278,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_d4656340-03a1-4c5e-a7d6-2a94b49751e5_idigbio_3100.jpeg
petota,stenophyllidium,0.025,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_d4bf64ec-fa05-4c76-a064-18aa1cde8810_idigbio_4200.jpeg
petota,stenophyllidium,0.0237,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_d4bf64ec-fa05-4c76-a064-18aa1cde8810_idigbio_4201.jpeg
petota,stenophyllidium,0.0322,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_ed244f99-4f3d-4541-a76e-3b44d6c072e0_idigbio_3106.jpeg
petota,stenophyllidium,0.0251,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_ef136c47-6d7a-4cc1-a404-6f7472bf1375_idigbio_198.jpeg
petota,stenophyllidium,0.024,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_ef136c47-6d7a-4cc1-a404-6f7472bf1375_idigbio_199.jpeg
petota,stenophyllidium,0.0232,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stenophyllidium_f80305a0-e812-4cc8-b01b-b1e43c74bd34_idigbio_584.jpeg
petota,stoloniferum,0.0319,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_044e107f-b5be-489d-a1dd-92ddad088c57_idigbio_5744.jpeg
petota,stoloniferum,0.0346,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0762ca90-ef02-4653-aeae-14085af2f13f_idigbio_4211.jpeg
petota,stoloniferum,0.0333,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0762ca90-ef02-4653-aeae-14085af2f13f_idigbio_4212.jpeg
petota,stoloniferum,0.0343,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_08fefc0f-8f83-4bf1-a2c4-460c28b30bc4_idigbio_4012.jpeg
petota,stoloniferum,0.0299,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_09548c20-0c06-4dd5-9f48-c8099a85fa75_idigbio_5939.jpg
petota,stoloniferum,0.0209,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0aee8805-6e37-475f-b70f-130c62eb473a_idigbio_3960.jpeg
petota,stoloniferum,0.0204,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0aee8805-6e37-475f-b70f-130c62eb473a_idigbio_3961.jpeg
petota,stoloniferum,0.0424,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0eefc284-1934-4620-8171-385cdf084558_idigbio_4076.jpeg
petota,stoloniferum,0.038,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0f606b1a-17fd-4574-a3b0-663062cc1434_idigbio_406.jpeg
petota,stoloniferum,0.0352,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_0ff68190-e571-4318-afd0-97b102fd3c2a_idigbio_2315.jpeg
petota,stoloniferum,0.029,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055299082_gbif_4969.jpeg
petota,stoloniferum,0.0187,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055436572_gbif_4945.jpeg
petota,stoloniferum,0.0248,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055544527_gbif_4925.jpeg
petota,stoloniferum,0.0212,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055599197_gbif_4911.jpeg
petota,stoloniferum,0.0309,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055662979_gbif_4902.jpeg
petota,stoloniferum,0.0366,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055721007_gbif_4892.jpeg
petota,stoloniferum,0.0406,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1055831931_gbif_4854.jpeg
petota,stoloniferum,0.0426,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056216009_gbif_4766.jpeg
petota,stoloniferum,0.0223,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056401948_gbif_4725.jpeg
petota,stoloniferum,0.0404,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056434782_gbif_4711.jpeg
petota,stoloniferum,0.0343,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056476527_gbif_4697.jpeg
petota,stoloniferum,0.0324,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056495662_gbif_4668.jpeg
petota,stoloniferum,0.0186,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056505329_gbif_4653.jpeg
petota,stoloniferum,0.0327,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056528458_gbif_4604.jpeg
petota,stoloniferum,0.0272,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056532683_gbif_4597.jpeg
petota,stoloniferum,0.0352,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056533365_gbif_4595.jpeg
petota,stoloniferum,0.0268,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056739800_gbif_4540.jpeg
petota,stoloniferum,0.0288,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056938453_gbif_4487.jpeg
petota,stoloniferum,0.0217,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1056984954_gbif_4477.jpeg
petota,stoloniferum,0.0417,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1057273315_gbif_4415.jpeg
petota,stoloniferum,0.0243,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1057377186_gbif_4382.jpeg
petota,stoloniferum,0.0345,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1057613434_gbif_4338.jpeg
petota,stoloniferum,0.0355,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1135479210_gbif_4324.jpeg
petota,stoloniferum,0.0269,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_11ed5dcd-f482-4621-8087-0caaca38d645_idigbio_16.jpeg
petota,stoloniferum,0.0412,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_12217895-66c6-42d4-af0b-eaf678c88079_idigbio_4010.jpeg
petota,stoloniferum,0.0384,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228146065_gbif_4296.jpg
petota,stoloniferum,0.0299,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228207879_gbif_4276.jpg
petota,stoloniferum,0.0337,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228266198_gbif_4244.jpg
petota,stoloniferum,0.0254,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228268295_gbif_4242.jpg
petota,stoloniferum,0.0298,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228335511_gbif_4232.jpg
petota,stoloniferum,0.0412,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228354783_gbif_4222.jpg
petota,stoloniferum,0.0373,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228414721_gbif_4202.jpg
petota,stoloniferum,0.0307,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228547353_gbif_4138.jpg
petota,stoloniferum,0.0263,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1228628743_gbif_4106.jpg
petota,stoloniferum,0.0208,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_122a7cce-78d3-453d-bf85-b1e7bf0ad4f6_idigbio_2130.jpeg
petota,stoloniferum,0.0249,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1231105574_gbif_4091.jpeg
petota,stoloniferum,0.0256,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252656919_gbif_4063.jpg
petota,stoloniferum,0.0275,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678241_gbif_3871.jpg
petota,stoloniferum,0.0314,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678280_gbif_3859.jpg
petota,stoloniferum,0.0326,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678284_gbif_3857.jpg
petota,stoloniferum,0.0369,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678286_gbif_3856.jpg
petota,stoloniferum,0.0343,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678296_gbif_3854.jpg
petota,stoloniferum,0.0345,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678302_gbif_3852.jpg
petota,stoloniferum,0.0293,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678307_gbif_3850.jpg
petota,stoloniferum,0.0419,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678310_gbif_3849.jpg
petota,stoloniferum,0.0342,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678315_gbif_3848.jpg
petota,stoloniferum,0.0361,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678323_gbif_3846.jpg
petota,stoloniferum,0.0431,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678325_gbif_3845.jpg
petota,stoloniferum,0.0313,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678330_gbif_3843.jpg
petota,stoloniferum,0.0271,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678340_gbif_3837.jpg
petota,stoloniferum,0.0368,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1252678348_gbif_3834.jpg
petota,stoloniferum,0.0362,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1317560864_gbif_3705.jpeg
petota,stoloniferum,0.0311,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1319143734_gbif_3682.jpeg
petota,stoloniferum,0.0356,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1319288043_gbif_3679.jpeg
petota,stoloniferum,0.0343,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1319385288_gbif_3678.jpeg
petota,stoloniferum,0.0323,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1319892688_gbif_3671.jpeg
petota,stoloniferum,0.0347,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1320094982_gbif_3668.jpeg
petota,stoloniferum,0.0349,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1320932680_gbif_3658.jpeg
petota,stoloniferum,0.0328,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1321560366_gbif_3656.jpeg
petota,stoloniferum,0.0188,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_13366bee-6baf-4f11-9665-beba001516e8_idigbio_5648.jpeg
petota,stoloniferum,0.0254,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897508_gbif_6719.jpg
petota,stoloniferum,0.0239,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897511_gbif_6716.jpg
petota,stoloniferum,0.0279,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897512_gbif_6715.jpg
petota,stoloniferum,0.028,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897514_gbif_6713.jpg
petota,stoloniferum,0.0315,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897515_gbif_6712.jpg
petota,stoloniferum,0.0306,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897516_gbif_6711.jpg
petota,stoloniferum,0.0375,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_144897520_gbif_6707.jpg
petota,stoloniferum,0.0223,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1638452979_gbif_3598.jpg
petota,stoloniferum,0.0281,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1699833420_gbif_3595.jpg
petota,stoloniferum,0.0283,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1849001614_gbif_3261.jpeg
petota,stoloniferum,0.028,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_18e05bb6-bf34-4845-ada5-b44052037f5e_idigbio_566.jpg
petota,stoloniferum,0.0291,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_18e9c354-a4ee-4e97-946c-96ecac1fd4da_idigbio_5574.jpeg
petota,stoloniferum,0.0285,jpg,idigbio,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_18e9c354-a4ee-4e97-946c-96ecac1fd4da_idigbio_5575.jpeg
petota,stoloniferum,0.0255,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1927771721_gbif_3206.jpg
petota,stoloniferum,0.0198,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1927776037_gbif_3204.jpg
petota,stoloniferum,0.0283,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1927873170_gbif_3137.jpg
petota,stoloniferum,0.0304,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1927894661_gbif_3122.jpg
petota,stoloniferum,0.0338,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1928075630_gbif_3004.jpg
petota,stoloniferum,0.0307,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1928108358_gbif_2986.jpg
petota,stoloniferum,0.0261,jpg,gbif,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output/z_clean_resized/petota/petota_stoloniferum_1928200371_gbif_2930.jpg
