section,species,filesize_mb,width,height,image_type,source,hash,full_path
torva,lanceolatum,0.2514,1111,1920,jpg,gbif,d88e9fce0c2cba33,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2514606279_gbif_359.jpeg
torva,lanceolatum,0.2269,1087,1920,jpg,gbif,4bda06315624e292,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2514650597_gbif_351.jpeg
torva,lanceolatum,0.7648,1085,1920,jpg,gbif,304ecc86cfbdb7a3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2515190609_gbif_341.jpeg
torva,lanceolatum,0.2008,1245,1920,jpg,gbif,cdf295cdcddafc99,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2515514658_gbif_330.jpeg
torva,lanceolatum,0.1471,1188,1920,jpg,gbif,a0de9c168ce8e29a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2515541725_gbif_322.jpeg
torva,lanceolatum,0.1435,1198,1920,jpg,gbif,90cc8c9ebc64629a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2515643094_gbif_316.jpeg
torva,lanceolatum,0.239,1091,1920,jpg,gbif,930b9b939b8be49a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2516317763_gbif_285.jpeg
torva,lanceolatum,0.1855,1081,1920,jpg,gbif,7135638d66117cb3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2516396535_gbif_281.jpeg
torva,lanceolatum,0.2148,1090,1920,jpg,gbif,193a4f369727c8b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2516397514_gbif_280.jpeg
torva,lanceolatum,0.2317,1086,1920,jpg,gbif,533c0f1bc3131ba8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2516437511_gbif_269.jpeg
torva,lanceolatum,0.2344,1095,1920,jpg,gbif,e884971f8cb4c893,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2516608520_gbif_257.jpeg
torva,lanceolatum,0.2389,1102,1920,jpg,gbif,8c0d1b8b5a32e5ab,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2517319720_gbif_214.jpeg
torva,lanceolatum,0.1936,1176,1920,jpg,gbif,7036453b1bcc3a99,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2517558624_gbif_202.jpeg
torva,lanceolatum,0.0466,490,768,jpg,idigbio,4ece1216632b034e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_254bcd43-ea23-4f9c-87bc-4d99cf92f4f9_idigbio_6138.jpeg
torva,lanceolatum,10.6729,6723,8971,jpg,idigbio,4c2e1616747173d3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_256e9168-912e-49e9-9cd5-d6cca42c9dfe_idigbio_307.jpeg
torva,lanceolatum,0.3007,1400,2100,jpg,gbif,d88ea38a96b2b2ce,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2573418874_gbif_157.jpg
torva,lanceolatum,0.2101,1400,2100,jpg,gbif,e4ac8e8b969aca96,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2573421807_gbif_65.jpg
torva,lanceolatum,10.7764,6716,8917,jpg,idigbio,6a6a4a8a8a6beda9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_26eb7260-d676-4698-bc2a-a340b4a196ad_idigbio_2321.jpeg
torva,lanceolatum,0.2198,800,1231,jpg,gbif,624d159d6864f0ba,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2981273090_gbif_24.jpg
torva,lanceolatum,10.203,6724,9000,jpg,idigbio,c68a5e4e161951cb,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2c1f7e0d-8285-491f-a5db-2db932e6d5a7_idigbio_4072.jpeg
torva,lanceolatum,0.0458,468,768,jpg,idigbio,f89ab23c53935bd8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2cb4d6b2-f021-4717-8cf9-de2ee3854f28_idigbio_680.jpeg
torva,lanceolatum,0.0384,499,768,jpg,idigbio,c9012b345a121a5b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2cb4d6b2-f021-4717-8cf9-de2ee3854f28_idigbio_681.jpeg
torva,lanceolatum,9.9663,6753,9011,jpg,idigbio,d856643a4b93bd41,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_2d7d77b2-6514-46ca-8384-a4f4dca27293_idigbio_1140.jpeg
torva,lanceolatum,9.2765,6803,8968,jpg,idigbio,cc2c9cdc982dd9c1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_31dad01b-ab93-4b5d-bb5c-097d5d557d32_idigbio_4344.jpeg
torva,lanceolatum,10.7695,6731,8948,jpg,idigbio,b626864e6c193bd9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_36a13866-fce5-4080-8870-ed4ea581204a_idigbio_2839.jpeg
torva,lanceolatum,0.9265,4374,6642,jpg,idigbio,3bb333333e30e9ec,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_373b01cc-177e-4ada-a886-6c3b0f9871bf_idigbio_3806.jpeg
torva,lanceolatum,10.9608,6740,8901,jpg,idigbio,4a2666662a1959f1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_3bbef3b9-eaa4-4b0e-9a6f-0009e38ad9f0_idigbio_5836.jpeg
torva,lanceolatum,10.7307,6696,8905,jpg,idigbio,4a0c5a2e1c5dc7d9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_3bc08685-0891-476b-988d-696e783c2371_idigbio_6107.jpeg
torva,lanceolatum,9.3517,6749,8936,jpg,idigbio,f8e4cc3a348ddbf3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_3ca968b8-5d32-4dc1-a97e-76c71a3111e4_idigbio_5462.jpeg
torva,lanceolatum,8.9886,6760,9001,jpg,idigbio,f8e4868e8e8ddbd1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_3fbb0a0e-f21d-471d-9348-b0b6eb78fb65_idigbio_1016.jpeg
torva,lanceolatum,10.4279,6763,8921,jpg,idigbio,2e46666a4773e1b7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_435201b5-87dd-435a-acd2-ab252f8af364_idigbio_4860.jpeg
torva,lanceolatum,4.3444,3137,4949,jpg,gbif,6c29db0b072793d6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437246124_gbif_6633.jpeg
torva,lanceolatum,1.9196,3318,5120,jpg,gbif,b4c28b9e36268c8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437246125_gbif_6632.jpeg
torva,lanceolatum,6.1819,3313,5181,jpg,gbif,e2cecc8ea68a9a92,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437246126_gbif_6631.jpeg
torva,lanceolatum,6.2664,3358,5179,jpg,gbif,36cece96268eda8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437246127_gbif_6630.jpeg
torva,lanceolatum,5.7027,3305,5154,jpg,gbif,10ce0e488e8e8e8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437246128_gbif_6629.jpeg
torva,lanceolatum,5.9635,3347,5145,jpg,gbif,d222332687998ecc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437246811_gbif_6627.jpeg
torva,lanceolatum,2.4515,3272,4985,jpg,gbif,242f6765c3238e99,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437247514_gbif_6625.jpeg
torva,lanceolatum,6.5376,3262,5025,jpg,gbif,cd663d9b3535a1b4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437247531_gbif_6622.jpeg
torva,lanceolatum,1.751,3099,4903,jpg,gbif,2b1b4b4d2d3828cd,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437279681_gbif_6617.jpeg
torva,lanceolatum,5.4145,3279,5070,jpg,gbif,829e921624ca8c8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437279682_gbif_6616.jpeg
torva,lanceolatum,5.6455,3264,5034,jpg,gbif,d21c1f93333caecd,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437578680_gbif_6534.jpeg
torva,lanceolatum,6.474,3219,5063,jpg,gbif,3f369393363133ca,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437578681_gbif_6533.jpeg
torva,lanceolatum,5.9564,3245,5075,jpg,gbif,b2c6861bcb96cc9c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437580104_gbif_6529.jpeg
torva,lanceolatum,1.7371,3314,5087,jpg,gbif,c49786c6c89ebece,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437580105_gbif_6528.jpeg
torva,lanceolatum,5.6881,3336,5121,jpg,gbif,36343b6fdc1b1fcc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437612308_gbif_6518.jpeg
torva,lanceolatum,3.9185,3285,5103,jpg,gbif,4cb396c9618ec89e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437911599_gbif_6430.jpeg
torva,lanceolatum,4.1677,3298,5136,jpg,gbif,ca9999bb8ddcdade,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437911600_gbif_6429.jpeg
torva,lanceolatum,6.0207,3276,5044,jpg,gbif,6a2e4f1aba2e0e17,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437911601_gbif_6428.jpeg
torva,lanceolatum,6.637,3299,5063,jpg,gbif,ca4e37132f2eacb8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437911602_gbif_6427.jpeg
torva,lanceolatum,2.1104,3280,5139,jpg,gbif,32e4a4acccac9eac,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437911604_gbif_6426.jpeg
torva,lanceolatum,5.9121,3345,5128,jpg,gbif,9a56363626328ecc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437911610_gbif_6425.jpeg
torva,lanceolatum,5.9846,3331,5172,jpg,gbif,329c995b1eaccccc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437913044_gbif_6421.jpeg
torva,lanceolatum,4.2359,3272,5074,jpg,gbif,02c81637979cca9e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437945022_gbif_6413.jpeg
torva,lanceolatum,5.7058,3271,5092,jpg,gbif,249a1e36b39fdc8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_437945024_gbif_6412.jpeg
torva,lanceolatum,6.5065,3220,5080,jpg,gbif,53530f1d174b8399,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438244537_gbif_6328.jpeg
torva,lanceolatum,6.1077,3278,5130,jpg,gbif,ec8735131a9aceac,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438244538_gbif_6327.jpeg
torva,lanceolatum,6.172,3401,5163,jpg,gbif,0c0e9296a48ecece,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438244540_gbif_6326.jpeg
torva,lanceolatum,4.7959,3302,5166,jpg,gbif,8961293b364ccdec,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438244541_gbif_6325.jpeg
torva,lanceolatum,5.9904,3335,5160,jpg,gbif,3e1a7d2f432b6c8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438244542_gbif_6324.jpeg
torva,lanceolatum,6.0278,3279,5041,jpg,gbif,9893379b47378e0e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438577442_gbif_6220.jpeg
torva,lanceolatum,6.5659,3268,5081,jpg,gbif,3f3919a337668c8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438577451_gbif_6219.jpeg
torva,lanceolatum,6.4148,3391,5163,jpg,gbif,4eb29ebbb39acea4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438577452_gbif_6218.jpeg
torva,lanceolatum,6.1124,3208,5084,jpg,gbif,25998ba1a183a6a4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438577453_gbif_6217.jpeg
torva,lanceolatum,6.0446,3352,5141,jpg,gbif,2c8e4b1b3a8e8ce2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438577454_gbif_6216.jpeg
torva,lanceolatum,6.1075,3238,5042,jpg,gbif,0e8e8eb63636a689,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438578127_gbif_6215.jpeg
torva,lanceolatum,6.2353,3295,5112,jpg,gbif,dc9b96c51b0eeebe,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438578857_gbif_6214.jpeg
torva,lanceolatum,6.1237,3372,5123,jpg,gbif,9c0e0f5d1b27c69c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438578858_gbif_6213.jpeg
torva,lanceolatum,6.1343,3249,5027,jpg,gbif,3b33335f62673333,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910924_gbif_6139.jpeg
torva,lanceolatum,5.6363,3255,5055,jpg,gbif,2c8b3313331ad8dc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910925_gbif_6138.jpeg
torva,lanceolatum,0.4316,2035,2991,jpg,gbif,8ace06b68e869aa6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910926_gbif_6136.jpeg
torva,lanceolatum,3.3113,3660,5160,jpg,gbif,cece06b48c879b8e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910926_gbif_6137.jpeg
torva,lanceolatum,2.1583,3312,5098,jpg,gbif,272331242d36a6cc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910927_gbif_6135.jpeg
torva,lanceolatum,6.0976,3373,5159,jpg,gbif,b28e8c8e9e9e8ecc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910928_gbif_6134.jpeg
torva,lanceolatum,1.9128,3412,5134,jpg,gbif,9a8e96178686a6cc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438910934_gbif_6133.jpeg
torva,lanceolatum,1.7035,3291,5126,jpg,gbif,1b1313131a1e33c3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438912337_gbif_6131.jpeg
torva,lanceolatum,5.7897,3282,4980,jpg,gbif,faae27278eacb6ac,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438912353_gbif_6130.jpeg
torva,lanceolatum,5.8022,3256,5011,jpg,gbif,e3e7373b9bb2b4bc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438912354_gbif_6129.jpeg
torva,lanceolatum,1.7491,3044,4535,jpg,gbif,ca869e9e8eeccae6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_438944435_gbif_6123.jpeg
torva,lanceolatum,1.8268,3340,5134,jpg,gbif,0c8626965336ce0c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244335_gbif_6045.jpeg
torva,lanceolatum,5.8483,3260,5039,jpg,gbif,b533739296969ec2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244355_gbif_6044.jpeg
torva,lanceolatum,5.7395,3257,5052,jpg,gbif,9c9b33372737668a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244356_gbif_6043.jpeg
torva,lanceolatum,5.1547,2585,5226,jpg,gbif,a29ebe660cbea385,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244357_gbif_6042.jpeg
torva,lanceolatum,5.9568,3290,5042,jpg,gbif,921e2b3393e28c9c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244362_gbif_6041.jpeg
torva,lanceolatum,4.5494,3210,5001,jpg,gbif,e58e878746323acc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244363_gbif_6040.jpeg
torva,lanceolatum,5.8576,3371,5127,jpg,gbif,6a6363339eb08ca6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439244364_gbif_6039.jpeg
torva,lanceolatum,5.5034,3101,4671,jpg,gbif,b6e4a11b3ba386e6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439245755_gbif_6035.jpeg
torva,lanceolatum,6.1723,3243,5092,jpg,gbif,627363653332b39d,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439245777_gbif_6034.jpeg
torva,lanceolatum,6.082,3260,5030,jpg,gbif,9236a6e737263398,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439245779_gbif_6033.jpeg
torva,lanceolatum,2.0206,3326,5155,jpg,gbif,761c93b91999a4ac,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439278000_gbif_6027.jpeg
torva,lanceolatum,5.7269,3245,5052,jpg,gbif,2c3b37373332cea2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577500_gbif_5931.jpeg
torva,lanceolatum,6.1873,3288,5046,jpg,gbif,8e1d3f9e1e1e3ec4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577501_gbif_5930.jpeg
torva,lanceolatum,6.6719,3327,5077,jpg,gbif,8e9a932a331684a6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577502_gbif_5929.jpeg
torva,lanceolatum,5.787,3170,4959,jpg,gbif,b0b6361d0b8e86a4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577503_gbif_5928.jpeg
torva,lanceolatum,6.0705,3381,5162,jpg,gbif,12a286963378cebc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577510_gbif_5927.jpeg
torva,lanceolatum,6.1677,3301,5018,jpg,gbif,a686c7331694a0f2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577512_gbif_5926.jpeg
torva,lanceolatum,1.9743,3330,5048,jpg,gbif,a2161987a683868c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577515_gbif_5925.jpeg
torva,lanceolatum,6.0374,3316,5305,jpg,gbif,4e6eb62ecca6988e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577516_gbif_5924.jpeg
torva,lanceolatum,6.1307,3329,5149,jpg,gbif,ce0c8786aea38e8c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439577517_gbif_5923.jpeg
torva,lanceolatum,6.3686,3242,5052,jpg,gbif,360d67270fa5b18e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439578191_gbif_5917.jpeg
torva,lanceolatum,6.0636,3282,5148,jpg,gbif,a69a1a9293948ecc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439610826_gbif_5908.jpeg
torva,lanceolatum,4.8882,3297,5074,jpg,gbif,92869cc396346ce6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439610827_gbif_5907.jpeg
torva,lanceolatum,5.7149,3276,4996,jpg,gbif,e8929ea68e8c96ac,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_439611019_gbif_5906.jpeg
torva,lanceolatum,9.999,6743,8891,jpg,idigbio,e886b6163693d925,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_43a561df-67b2-4e0c-bcb5-2906b294e41a_idigbio_5717.jpeg
torva,lanceolatum,9.5347,6732,8958,jpg,idigbio,b0986a5c0c8de5c3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_43cc3019-2249-46de-889a-fff15d125978_idigbio_1227.jpeg
torva,lanceolatum,10.3567,6753,8949,jpg,idigbio,d2b62e6e260db1e3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_46890334-2459-4ba7-878c-229d2d7851a8_idigbio_3197.jpeg
torva,lanceolatum,1.0742,4374,6642,jpg,idigbio,3b231b93838feef5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_468f76d6-9fc7-472d-986d-d69a94ab03ee_idigbio_1461.jpeg
torva,lanceolatum,10.2473,6774,8994,jpg,idigbio,e2989a36262db959,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_46aeeb5b-483f-49aa-8b45-807b416cca1f_idigbio_170.jpeg
torva,lanceolatum,10.0153,6733,8941,jpg,idigbio,d8368e5e161dd175,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_47c079c2-7d6a-4de9-8b9c-08cf5fcd0231_idigbio_1928.jpeg
torva,lanceolatum,10.8411,6749,8960,jpg,idigbio,e466168a0e3f35b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_4b3dc5db-85fb-4cc0-ae5b-fcd9fbc6a694_idigbio_5303.jpeg
torva,lanceolatum,0.2452,1020,1377,jpg,idigbio,ac9e92a69696daea,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_4e5b87f0-ac02-4ae0-a6b3-9f2a8a066e48_idigbio_3412.jpeg
torva,lanceolatum,11.9505,6719,8943,jpg,idigbio,5866264e522babf9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_4f9c9e2b-9ead-4bf6-8ff0-b40eac5376a8_idigbio_3486.jpeg
torva,lanceolatum,9.7991,6763,8971,jpg,idigbio,fa48cc664b6767d3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_50264251-a6ee-4c7b-85ab-a49802e5727b_idigbio_5011.jpeg
torva,lanceolatum,11.5022,6723,8901,jpg,idigbio,ac6c6e6e4e2f19c9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_518295dd-7509-474f-a16c-d979d7543d83_idigbio_3779.jpeg
torva,lanceolatum,9.8246,6755,8986,jpg,idigbio,f8242c2e2c3591e3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_55d3c436-edf8-4981-b8df-10c79e8fced9_idigbio_6356.jpeg
torva,lanceolatum,0.7778,4374,6642,jpg,idigbio,39e6969e3c24d9e8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_56a2b81f-45f9-49b1-97f0-f87ce76115e5_idigbio_4039.jpeg
torva,lanceolatum,10.5628,6744,8950,jpg,idigbio,d8326a6e36c7d1a5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_5821c89d-793b-43d9-a203-864638876943_idigbio_1262.jpeg
torva,lanceolatum,9.7269,6759,8972,jpg,idigbio,b0e89a36068fcd61,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_586ccb1e-b82f-4af8-bada-0d11fe5058a5_idigbio_2324.jpeg
torva,lanceolatum,9.5013,6753,8953,jpg,idigbio,38b232666625a5d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_5df28ebd-7d06-4e15-9291-16bdc95c2341_idigbio_5963.jpeg
torva,lanceolatum,9.4533,6750,8912,jpg,idigbio,b0b6369292d1c96b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_5fd9f399-3316-4f99-88a5-e275e6fe4006_idigbio_13.jpeg
torva,lanceolatum,0.9425,4374,6642,jpg,idigbio,39929386138fbce0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_602717ae-5ac7-433d-8224-4a81be8fe664_idigbio_1106.jpeg
torva,lanceolatum,6.4191,4588,7150,jpg,gbif,d8286a6262367034,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_607819949_gbif_5877.jpeg
torva,lanceolatum,10.2699,6733,8911,jpg,idigbio,cac292b62a9f3563,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_6157ee69-f869-43b0-81df-13134f2e905f_idigbio_2107.jpeg
torva,lanceolatum,11.7974,6734,8951,jpg,idigbio,c88a1a9247475bbd,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_652790f0-cddc-47d7-9b0b-d92a44e7dec6_idigbio_571.jpeg
torva,lanceolatum,11.4232,6761,8950,jpg,idigbio,261d3a9e963731f1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_663e6b0b-2a44-438a-a55e-ac44d5adb191_idigbio_416.jpeg
torva,lanceolatum,10.3056,6764,8931,jpg,idigbio,cc8ee62c9a1d3bb1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_6758c1d2-614b-4b9b-a513-4424a7041c0a_idigbio_2063.jpeg
torva,lanceolatum,10.2083,6735,8923,jpg,idigbio,b312182626277161,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_6788d6be-39c5-40f4-ad35-8e4b0dcca900_idigbio_864.jpeg
torva,lanceolatum,0.0531,462,768,jpg,idigbio,8c4e4c5a4e7cb0c8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_67a09a8c-3bef-4916-b9e0-6148c40f9f63_idigbio_4198.jpeg
torva,lanceolatum,0.0451,496,768,jpg,idigbio,8c4e4c584f49787c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\torva\torva_lanceolatum_67a09a8c-3bef-4916-b9e0-6148c40f9f63_idigbio_4199.jpeg
